antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Low', 'Very Hight', '5.0', '10.0'})",frozenset({'1'}),0.0162001361958352,0.5854987276441704,0.0146231317873911,0.9026548672566372,1.541685446334931,1.0,0.0051379726570673,4.258058525109884,0.3571450511786922,0.0249084249084249,0.7651511847235134,0.4638151907292001
"frozenset({'Low', 'Unhealthy', 'Very Hight', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.019461668040572,0.5854987276441704,0.0175620945485824,0.9023941068139965,1.5412400816734395,1.0,0.0061673126729943,4.246682846966331,0.3581418560552374,0.0298981023857465,0.764522090291164,0.4661946048271744
"frozenset({'Very Low', 'Very Hight', '5.0', '11.0', 'Yes'})",frozenset({'1'}),0.0117200100354825,0.5854987276441704,0.0105730977384323,0.9021406727828746,1.5408072301245703,1.0,0.0037110467746803,4.235684876886132,0.3551519301528214,0.0180229716520039,0.76391067110376,0.4600994744913393
"frozenset({'Very Low', '5.0', 'Female', '10.0'})",frozenset({'1'}),0.0135479015089064,0.5854987276441704,0.012221784165442,0.902116402116402,1.540765777145552,1.0,0.0042895050697288,4.234634620283879,0.3557923242656129,0.0208269712331277,0.763852117202744,0.4614952725567319
"frozenset({'Female', 'Yes', '5.0', 'Unhealthy'})",frozenset({'1'}),0.041933980860901,0.5854987276441704,0.0378122647933765,0.9017094017094018,1.5400706425743158,1.0,0.013259972354264,4.217099901359315,0.3660281537615149,0.064129840131299,0.7628702133241696,0.4831453472797744
"frozenset({'Unhealthy', 'Very Hight', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0382065158954876,0.5854987276441704,0.0344432099207913,0.901500938086304,1.5397145980378286,1.0,0.0120733434762665,4.208174822202993,0.3644534846724898,0.0584514323946232,0.7623672869473382,0.4801640341753753
"frozenset({'Low', ""'Less than 5 hours'"", 'Unhealthy', '5.0', 'Hight'})",frozenset({'1'}),0.0145514497688254,0.5854987276441704,0.0131178093975126,0.9014778325123152,1.5396751349734394,1.0,0.0045979540724872,4.207187914411666,0.3556881181575984,0.0223497801660967,0.7623115438760143,0.4619411689495954
"frozenset({'5.0', 'Unhealthy', '10.0'})","frozenset({'Yes', '1'})",0.0185298017992186,0.5434572237554209,0.0167019103257947,0.9013539651837524,1.6585554957852586,1.0,0.0066317556832531,4.628090496440145,0.4045621546493738,0.0306296831865387,0.7839281663206058,0.4660433348968291
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Unhealthy', '5.0', 'Hight'})",frozenset({'1'}),0.0180997096878248,0.5854987276441704,0.0163076592236837,0.900990099009901,1.538842112663764,1.0,0.0057103022307334,4.1864628507938795,0.3566153878243234,0.0277676064933479,0.7611348683506484,0.4644213472522571
"frozenset({'Low', '5.0', '10.0'})",frozenset({'1'}),0.0289595355005196,0.5854987276441704,0.0260922547578939,0.900990099009901,1.538842112663764,1.0,0.0091364835691735,4.1864628507938795,0.3606036675464203,0.0443469785575048,0.7611348683506484,0.472777125900641
"frozenset({""'7-8 hours'"", 'Unhealthy', 'Very Hight', '5.0', 'Yes'})",frozenset({'1'}),0.0191032579477438,0.5854987276441704,0.0172036844557542,0.900562851782364,1.5381123976236373,1.0,0.0060187512334918,4.168475059729379,0.3566659358861931,0.0292879370309353,0.7601041182515985,0.4649729048333955
"frozenset({'11.0', 'Yes', '5.0', 'Hight'})",frozenset({'1'}),0.0165227052793806,0.5854987276441704,0.0148740188523708,0.9002169197396964,1.5375215644990985,1.0,0.0051999959340538,4.154023620783427,0.3554760441181637,0.0253326822121841,0.7592695441121721,0.4628104677053036
"frozenset({""'7-8 hours'"", 'Yes', '5.0', 'Unhealthy'})",frozenset({'1'}),0.0296763556861761,0.5854987276441704,0.0267015519157019,0.8997584541062801,1.5367385301187146,1.0,0.0093260834203299,4.135024741091885,0.3599533153836866,0.0453742615262805,0.7581634784279568,0.4726816266613672
"frozenset({'12.0', 'Yes', '5.0'})",frozenset({'1'}),0.0260205727393283,0.5854987276441704,0.0234041790616823,0.8994490358126722,1.536210060492738,1.0,0.008169166830233,4.122300325073046,0.3583724118110314,0.0397952343226278,0.7574169950894395,0.4697110507173057
"frozenset({'Low', 'Unhealthy', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0419698218701838,0.5854987276441704,0.0377405827748109,0.8992314261315115,1.5358383949862453,1.0,0.0131673054703658,4.113398219734545,0.3641741533373906,0.063996596572262,0.7568920035015394,0.4818451449952367
"frozenset({'Low', 'Unhealthy', '5.0', 'Yes', 'Female'})",frozenset({'1'}),0.0284219203612773,0.5854987276441704,0.0255546396186516,0.8991172761664565,1.5356434330509492,1.0,0.0089136414099198,4.108743862227162,0.3590109459828341,0.0434332358674464,0.75661661239259,0.4713816057619746
"frozenset({""'Less than 5 hours'"", 'Unhealthy', '5.0', 'Yes', 'No', 'Hight'})",frozenset({'1'}),0.0112899179240887,0.5854987276441704,0.0101430056270384,0.8984126984126983,1.5344400525473003,1.0,0.0035327730472773,4.0802468997526935,0.3522736093665579,0.0172898338220918,0.7549167919077127,0.4578682003326959
"frozenset({'Male', ""'Less than 5 hours'"", '5.0', 'Unhealthy'})",frozenset({'1'}),0.02146876456041,0.5854987276441704,0.0192824629941579,0.8981636060100167,1.5340146162638024,1.0,0.0067125286599455,4.070266592477735,0.3557533130053792,0.0328108800390315,0.7543158470631626,0.465548502319406
"frozenset({'Very Hight', ""'Less than 5 hours'"", '5.0', 'Unhealthy'})",frozenset({'1'}),0.0231891330059854,0.5854987276441704,0.0208236263933192,0.8979907264296754,1.5337193473380493,1.0,0.0072464185231433,4.063368533548812,0.3562513901542283,0.035422509450067,0.7538987685356137,0.4667781741844753
"frozenset({'Low', ""'7-8 hours'"", 'Unhealthy', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0122934661840077,0.5854987276441704,0.0110390308591089,0.8979591836734693,1.5336654740250653,1.0,0.0038412220500358,4.0621124690871255,0.3522982931866014,0.0188137560320078,0.7538226704430149,0.4584066241579883
"frozenset({'Low', '12.0', 'Yes', '5.0'})",frozenset({'1'}),0.016845274362926,0.5854987276441704,0.0151249059173506,0.8978723404255319,1.5335171504782543,1.0,0.0052620192110404,4.058658291817497,0.3538652173544961,0.0257568359375,0.7536131578221155,0.4618524287827953
"frozenset({'Very Low', '11.0', 'Yes', '5.0'})",frozenset({'1'}),0.0199992831798143,0.5854987276441704,0.0179563456506935,0.8978494623655913,1.5334780759954922,1.0,0.0062467907951167,4.057749297799169,0.3549871328549425,0.0305618251692795,0.7535579636370395,0.464258962328731
"frozenset({'Low', ""'7-8 hours'"", 'Unhealthy', '5.0', 'Yes'})",frozenset({'1'}),0.0205727393283394,0.5854987276441704,0.018458119780653,0.8972125435540069,1.5323902532872398,1.0,0.006412807079755,4.032605598851628,0.3547223291023032,0.0314120158584934,0.7520213729096712,0.4643690043920867
"frozenset({'Very Low', 'Very Hight', '5.0', '10.0'})",frozenset({'1'}),0.018458119780653,0.5854987276441704,0.0165585462886634,0.8970873786407767,1.532176478419216,1.0,0.0057513406423874,4.027701042702872,0.3538653585757946,0.0281896393922753,0.7517194078215573,0.4626842378022688
"frozenset({'Very Hight', '5.0', '10.0'})",frozenset({'1'}),0.0256621626465001,0.5854987276441704,0.0230099279595713,0.8966480446927374,1.531426119917487,1.0,0.0079847643814477,4.010579878469917,0.3561535504106225,0.0391224862888482,0.7506594980520593,0.4679738754315792
"frozenset({'Very Low', 'Low', '5.0', '10.0'})",frozenset({'1'}),0.0204293752912082,0.5854987276441704,0.0183147557435217,0.8964912280701756,1.5311582856504633,1.0,0.006353382503954,4.004503817674968,0.3541344026241753,0.0311680390362915,0.7502811720178096,0.4638859176589859
"frozenset({'Unhealthy', 'Very Hight', 'Yes', 'Female', '10.0'})",frozenset({'1'}),0.0121142611375936,0.5854987276441704,0.0108598258126948,0.8964497041420119,1.531087365038337,1.0,0.0037669413302845,4.0028980016077265,0.3511230018622804,0.018508337914605,0.7501809939702787,0.4574988481532782
"frozenset({'Very Low', 'Unhealthy', 'Very Hight', '5.0', 'Yes', 'Female'})",frozenset({'1'}),0.0210745134582989,0.5854987276441704,0.0188882118920468,0.8962585034013605,1.5307608045666845,1.0,0.0065491110764928,3.995520461397174,0.3541945501968154,0.0321400256144416,0.7497197149503986,0.4642592712893188
"frozenset({'Very Low', 'Unhealthy', 'Yes', 'Female', '10.0'})",frozenset({'1'}),0.0141571986667144,0.5854987276441704,0.0126877172861187,0.8962025316455696,1.5306652078503329,1.0,0.0043986954797517,3.993365916598846,0.3516679052254032,0.0216156805275691,0.7495846809721607,0.4589362315426673
"frozenset({'Low', '5.0', 'Hight', '10.0'})",frozenset({'1'}),0.0182789147342389,0.5854987276441704,0.0163793412422493,0.8960784313725491,1.530453251329915,1.0,0.0056770599226362,3.988597149084399,0.3530522052516572,0.0278845567148697,0.7492852843688276,0.4620267279291736
"frozenset({'Yes', '5.0', 'Unhealthy', 'Hight'})",frozenset({'1'}),0.0675603024981183,0.5854987276441704,0.0605354646786853,0.8960212201591513,1.530355537687346,1.0,0.0209789935267818,3.986402542809896,0.3716670098539353,0.1021654972175175,0.7491472601522249,0.4997062516074895
"frozenset({""'Less than 5 hours'"", 'Male', 'Very Hight', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0162001361958352,0.5854987276441704,0.0145156087595426,0.8960176991150443,1.5303495239354097,1.0,0.0050304496292188,3.9862675554220206,0.3522611856151634,0.0247207471159128,0.7491387655001167,0.4604047849150148
"frozenset({'Low', 'Unhealthy', 'Very Hight', '5.0', 'Yes', 'Female'})",frozenset({'1'}),0.0165227052793806,0.5854987276441704,0.0148023368338052,0.89587852494577,1.5301118220195844,1.0,0.0051283139154882,3.9809393032507785,0.3522735053897035,0.02520751953125,0.7488030025518314,0.4605800558127479
"frozenset({'Low', '5.0', 'Male', '10.0'})",frozenset({'1'}),0.0165227052793806,0.5854987276441704,0.0148023368338052,0.89587852494577,1.5301118220195844,1.0,0.0051283139154882,3.9809393032507785,0.3522735053897035,0.02520751953125,0.7488030025518314,0.4605800558127479
"frozenset({'Very Low', '5.0', '10.0'})",frozenset({'1'}),0.031289201103903,0.5854987276441704,0.0280276692591663,0.895761741122566,1.529912361597742,1.0,0.0097078818238285,3.9764792391938433,0.35755541189264,0.0476045534790284,0.7485212571604596,0.4718157383379725
"frozenset({'5.0', '10.0'})",frozenset({'1'}),0.0412530016845274,0.5854987276441704,0.0369520805705888,0.8957428323197218,1.529880066390338,1.0,0.0127985005727952,3.975758037346327,0.3612569232303271,0.0626519202722411,0.7484756389582844,0.4794274886378237
"frozenset({'Low', 'Unhealthy', 'Male', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0247302964051467,0.5854987276441704,0.0221497437367836,0.8956521739130434,1.5297252267597836,1.0,0.0076701866573069,3.9723038600766976,0.3550687846469856,0.0376645538761579,0.7482569221225962,0.4667413660946216
"frozenset({""'Less than 5 hours'"", '5.0', 'Unhealthy'})",frozenset({'1'}),0.0360918963478011,0.5854987276441704,0.032292749363822,0.8947368421052632,1.5281618897881335,1.0,0.0111609899739192,3.937762087380381,0.3585601861775424,0.0547986862912054,0.7460486495096367,0.4749455513170782
"frozenset({'Yes', 'Female', 'Unhealthy', '10.0'})",frozenset({'1'}),0.0190315759291781,0.5854987276441704,0.0170244794093401,0.8945386064030132,1.5278233139844803,1.0,0.0058815159177429,3.930360278945455,0.3521765282772148,0.0289775500244021,0.7455703983787697,0.4618077459047387
"frozenset({'Very Low', 'Low', 'Male', '5.0', '10.0'})",frozenset({'1'}),0.0115408049890684,0.5854987276441704,0.0103222106734525,0.8944099378881988,1.5276035551554012,1.0,0.0035650840363634,3.925570873487563,0.3494123950993308,0.0175931582162492,0.7452599807192939,0.4560198563094275
"frozenset({'Low', ""'Less than 5 hours'"", 'Unhealthy', 'Male', '5.0'})",frozenset({'1'}),0.0141930396759972,0.5854987276441704,0.0126877172861187,0.8939393939393939,1.5267998916688927,1.0,0.0043777106144191,3.9081548536406783,0.350002927048703,0.0216143607278055,0.7441247756422853,0.4578046626895794
"frozenset({'Unhealthy', 'Male', 'Very Hight', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0219346976810867,0.5854987276441704,0.0196050320777033,0.8937908496732025,1.5265461861368772,1.0,0.0067622944941675,3.902688902796424,0.3526620036881954,0.0333516249009206,0.7437664069807198,0.4636375893811654
"frozenset({'Very Low', 'Low', '5.0', '10.0', 'Hight'})",frozenset({'1'}),0.0114691229705028,0.5854987276441704,0.0102505286548869,0.8937499999999999,1.526476417115573,1.0,0.0035353717484629,3.901188445701923,0.348898083534246,0.0174709835064141,0.7436678555987893,0.4556286728697355
"frozenset({'Very Low', 'Moderate', '5.0', '10.0'})",frozenset({'1'}),0.0114691229705028,0.5854987276441704,0.0102505286548869,0.8937499999999999,1.526476417115573,1.0,0.0035353717484629,3.901188445701923,0.348898083534246,0.0174709835064141,0.7436678555987893,0.4556286728697355
"frozenset({'12.0', 'Yes', '5.0', 'Hight'})",frozenset({'1'}),0.0174904125300168,0.5854987276441704,0.0156266800473101,0.8934426229508196,1.5259514338241196,1.0,0.0053860657650136,3.8899350174931655,0.3508069063864094,0.026604832804491,0.7429262968396728,0.460066071514587
"frozenset({'Very Hight', '5.0', 'Yes', '10.0', 'No'})",frozenset({'1'}),0.0117558510447654,0.5854987276441704,0.0105014157198666,0.8932926829268293,1.5256953444136547,1.0,0.0036183798907821,3.8844690666489177,0.3486599456930279,0.0178975016797996,0.7425645608596164,0.4556142650677241
"frozenset({'Very Low', 'Unhealthy', '5.0', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.020465216300491,0.5854987276441704,0.0182789147342389,0.8931698774080561,1.5254855992631104,1.0,0.0062965566293386,3.8800037133635863,0.3516679939447422,0.0311032505946209,0.7422682878998853,0.4621946350801299
"frozenset({""'7-8 hours'"", 'Unhealthy', 'Very Hight', '5.0', 'Hight'})",frozenset({'1'}),0.0126518762768359,0.5854987276441704,0.0112899179240887,0.8923512747875354,1.524087470485249,1.0,0.0038822604616898,3.850498661621258,0.348276024993028,0.0192378160498351,0.7402933781104215,0.4558169204495953
"frozenset({'Yes', 'Very Hight', '5.0', 'Unhealthy'})",frozenset({'1'}),0.0635819504677251,0.5854987276441704,0.0567363176947062,0.8923337091319051,1.5240574693002746,1.0,0.0195091665947185,3.849870456331102,0.367204331454397,0.0957826586797361,0.7402510003017108,0.4946181278274609
"frozenset({""'7-8 hours'"", 'Unhealthy', 'Male', '5.0', 'Yes'})",frozenset({'1'}),0.0176337765671481,0.5854987276441704,0.0157342030751585,0.8922764227642277,1.523959627298281,1.0,0.0054096493315317,3.8478231320578913,0.3499862165554088,0.0267862590762096,0.7401127947725652,0.45957479316468
"frozenset({""'7-8 hours'"", 'Unhealthy', 'Male', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0112899179240887,0.5854987276441704,0.0100713236084728,0.8920634920634919,1.5235959532360115,1.0,0.0034610910287117,3.8402323762378265,0.3475821842685171,0.0171655467318265,0.7395990914019445,0.4546323826625001
"frozenset({'Very Low', '5.0', 'Hight', '10.0'})",frozenset({'1'}),0.0195691910684204,0.5854987276441704,0.017454571520734,0.8919413919413919,1.523387412864641,1.0,0.0059968350491481,3.835893130614963,0.3504257092746258,0.0297041781030802,0.7393045202383722,0.4608764256474834
"frozenset({'Hight', '5.0', 'Unhealthy', '10.0'})","frozenset({'Yes', '1'})",0.0125801942582703,0.5434572237554209,0.0112182359055231,0.8917378917378918,1.640861235730325,1.0,0.0043814384596196,4.217013538469665,0.3955399129088558,0.0205907506085126,0.7628653569931636,0.4561901224171223
"frozenset({'Very Low', '12.0', 'Yes', '5.0'})",frozenset({'1'}),0.0208236263933192,0.5854987276441704,0.0185656428085014,0.891566265060241,1.5227467165429591,1.0,0.0063734360502755,3.8226228450593167,0.3505925764710538,0.0315872919080431,0.7383995124466738,0.4616376868885926
"frozenset({'Low', ""'7-8 hours'"", 'Unhealthy', 'Male', '5.0', 'Yes'})",frozenset({'1'}),0.012221784165442,0.5854987276441704,0.0108956668219777,0.8914956011730205,1.5226260264647675,1.0,0.0037398277435696,3.82013334792805,0.3474868230081735,0.0185671532400903,0.7382290331455638,0.4550524039165788
"frozenset({'Very Low', 'Unhealthy', '5.0', 'Yes', 'Female'})",frozenset({'1'}),0.0336905487258521,0.5854987276441704,0.0300347657790043,0.8914893617021277,1.522615369787651,1.0,0.0103089923663839,3.8199136864164687,0.3552022770626253,0.0509794378878209,0.7382139801859978,0.4713935545043449
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Unhealthy', 'Male', '5.0'})",frozenset({'1'}),0.0171678434464714,0.5854987276441704,0.0153041109637647,0.8914405010438413,1.5225319184392885,1.0,0.0052523604694613,3.818194412662352,0.3491942314731484,0.026055650475958,0.7380961019994999,0.4587895453309314
"frozenset({'Low', 'Yes', '5.0', 'Unhealthy'})",frozenset({'1'}),0.0689581018601483,0.5854987276441704,0.0614673309200387,0.8913721413721414,1.5224151638359524,1.0,0.0210924500201647,3.8157916172852446,0.3685644544720038,0.103656693865216,0.7379311817055008,0.4981775006566877
"frozenset({'12.0', 'Very Hight', '5.0', 'Hight'})",frozenset({'1'}),0.0115049639797856,0.5854987276441704,0.0102505286548869,0.8909657320872273,1.521721038869107,1.0,0.0035143868831303,3.801568812177747,0.3468397085148353,0.0174699163154358,0.7369507039313211,0.4542365389133492
"frozenset({'Very Low', '5.0', 'Male', '10.0'})",frozenset({'1'}),0.0177412995949965,0.5854987276441704,0.0158058850937242,0.8909090909090909,1.5216242988157778,1.0,0.0054183767540996,3.7995949965951032,0.3489992508716251,0.0269066503965832,0.7368140549463505,0.4589523417327041
"frozenset({'11.0', 'Yes', '5.0', 'Male'})",frozenset({'1'}),0.0141213576574316,0.5854987276441704,0.0125801942582703,0.8908629441624366,1.521545482680959,1.0,0.0043121573172358,3.797988402516208,0.347683267776335,0.0214298797240368,0.7367027241743315,0.4561746160577119
"frozenset({'Very Low', '5.0', 'Unhealthy', '10.0'})","frozenset({'Yes', '1'})",0.0140855166481488,0.5434572237554209,0.0125443532489874,0.8905852417302799,1.6387402776176574,1.0,0.0048894774762237,4.1725886293981285,0.395343796090488,0.0230172300407733,0.7603406209386512,0.4568338725963277
"frozenset({'Low', ""'7-8 hours'"", 'Unhealthy', 'Very Hight', '5.0', 'Yes'})",frozenset({'1'}),0.0117916920540482,0.5854987276441704,0.0105014157198666,0.8905775075987842,1.521057972546136,1.0,0.0035973950254495,3.7880810723629974,0.3466504575795101,0.017896408502321,0.7360140976665523,0.4542566774037015
